,TimeStamp,USM,SUJvalues,JointValues,EndoscopePosition
10,1637934735480.0,0,0.141825 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851498 -0.285156 -0.346384 0.758574 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
11,1637934735520.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851536 -0.285151 -0.346381 0.75861 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
12,1637934735540.0,0,0.141825 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79934 -0.0851536 -0.285149 -0.346379 0.758592 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
13,1637934735580.0,0,0.141825 0.0516403 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79936 -0.0851536 -0.285155 -0.346385 0.75852 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
14,1637934735600.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79935 -0.0851393 -0.285161 -0.346379 0.758592 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
15,1637934735640.0,0,0.141889 0.0516626 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851707 -0.285144 -0.346383 0.758502 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
16,1637934735680.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851564 -0.285149 -0.346375 0.758574 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
17,1637934735700.0,0,0.141825 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.085166 -0.285136 -0.346383 0.758538 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
18,1637934735740.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851288 -0.285163 -0.346375 0.758538 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
19,1637934735770.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851288 -0.285156 -0.34638 0.758574 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
20,1637934735800.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79934 -0.0851536 -0.285149 -0.346384 0.758502 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
21,1637934735840.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851326 -0.285161 -0.346379 0.75852 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
22,1637934735880.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851288 -0.285155 -0.346383 0.758483 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
23,1637934735910.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851593 -0.285148 -0.346379 0.758538 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
24,1637934735930.0,0,0.141825 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851421 -0.285157 -0.346379 0.758465 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
25,1637934735970.0,0,0.141825 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851393 -0.285158 -0.346378 0.758592 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
26,1637934736010.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851498 -0.285153 -0.346387 0.758574 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
27,1637934736030.0,0,0.141825 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.7993 -0.0851231 -0.285162 -0.346374 0.758628 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
28,1637934736070.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.7993 -0.0851536 -0.285145 -0.346383 0.758502 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
29,1637934736110.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851326 -0.285162 -0.346374 0.758556 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
30,1637934736140.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79929 -0.0851536 -0.285151 -0.346377 0.758574 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
31,1637934736160.0,0,0.141889 0.0516626 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851421 -0.285158 -0.34638 0.75852 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
32,1637934736200.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851498 -0.285152 -0.346391 0.758592 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
33,1637934736240.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851564 -0.285149 -0.346375 0.758592 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
34,1637934736280.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.7993 -0.085166 -0.285141 -0.346373 0.758628 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
35,1637934736300.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.085166 -0.285147 -0.346391 0.75852 0.0702158,0.079164 0.0497097 0.0486779 -0.633072 0.361971 -0.68425 -0.639179 -0.743058 0.19829 -0.436661 0.562889 0.701773
36,1637934736340.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851564 -0.285152 -0.346371 0.758574 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
37,1637934736380.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79929 -0.0851536 -0.28515 -0.346378 0.758538 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
38,1637934736400.0,0,0.141889 0.0516403 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851393 -0.285154 -0.346382 0.758556 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
39,1637934736440.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851355 -0.285157 -0.346383 0.75852 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
40,1637934736480.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851498 -0.285152 -0.34638 0.758574 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
41,1637934736500.0,0,0.141889 0.0516403 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851593 -0.285146 -0.346384 0.758592 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
42,1637934736540.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851393 -0.28516 -0.34637 0.758538 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
43,1637934736570.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851498 -0.285147 -0.346372 0.758502 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
44,1637934736610.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851393 -0.285148 -0.346378 0.758574 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
45,1637934736630.0,0,0.141825 0.0516403 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851498 -0.285156 -0.346382 0.75852 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
46,1637934736670.0,0,0.141825 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851631 -0.285147 -0.346381 0.758502 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
47,1637934736700.0,0,0.141825 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.7993 -0.0851288 -0.285163 -0.346375 0.758628 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
48,1637934736730.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79934 -0.0851536 -0.285149 -0.346376 0.758538 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
49,1637934736770.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851631 -0.285148 -0.346388 0.758538 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
50,1637934736810.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79934 -0.0851564 -0.285156 -0.346375 0.758574 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
51,1637934736830.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851631 -0.285151 -0.346381 0.758538 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
52,1637934736870.0,0,0.141825 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851536 -0.285146 -0.346382 0.758502 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
53,1637934736910.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851593 -0.285145 -0.346375 0.758556 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
54,1637934736930.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851421 -0.285164 -0.34638 0.758574 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
55,1637934736980.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851355 -0.285161 -0.346381 0.758538 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
56,1637934737000.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851326 -0.285152 -0.346376 0.758483 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
57,1637934737040.0,0,0.141825 0.0516626 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851536 -0.285143 -0.34638 0.75852 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
58,1637934737080.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.7993 -0.0851421 -0.285157 -0.346381 0.758538 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
59,1637934737100.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851326 -0.285168 -0.346371 0.758502 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
60,1637934737140.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851421 -0.285156 -0.346378 0.758592 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
61,1637934737180.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851231 -0.28517 -0.346379 0.758502 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
62,1637934737200.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851498 -0.285148 -0.346374 0.758628 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
63,1637934737240.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79934 -0.0851631 -0.285142 -0.346376 0.758592 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
64,1637934737280.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851498 -0.285153 -0.346374 0.758538 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
65,1637934737300.0,0,0.141889 0.0516403 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851393 -0.285158 -0.34638 0.75852 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
66,1637934737330.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851393 -0.285156 -0.346392 0.758502 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
67,1637934737380.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79931 -0.0851498 -0.285157 -0.346383 0.758538 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
68,1637934737400.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851564 -0.285146 -0.346376 0.758574 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
69,1637934737430.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851393 -0.285151 -0.346384 0.75852 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
70,1637934737470.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851421 -0.285162 -0.346382 0.758646 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
71,1637934737510.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851393 -0.285157 -0.346373 0.758538 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
72,1637934737530.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851593 -0.285153 -0.346382 0.758538 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
73,1637934737570.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79934 -0.0851736 -0.285142 -0.346387 0.75852 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
74,1637934737610.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851393 -0.285162 -0.346381 0.758592 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
75,1637934737630.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851536 -0.285145 -0.346375 0.758574 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
76,1637934737670.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851498 -0.28515 -0.34637 0.758483 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
77,1637934737710.0,0,0.141889 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79935 -0.0851355 -0.285152 -0.346378 0.75861 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
78,1637934737740.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79932 -0.0851498 -0.285148 -0.346382 0.758574 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
79,1637934737780.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851498 -0.285153 -0.346379 0.758502 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
80,1637934737800.0,0,0.141825 0.0516515 0.0702158 0.0275629 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79933 -0.0851593 -0.285151 -0.346379 0.758556 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
81,1637934737840.0,0,0.141889 0.0516515 0.0702158 0.0276588 0.0 0.0,0.785732 -2.12628 -0.248691 0.108219 -4.79936 -0.0851393 -0.285152 -0.346391 0.75852 0.0702158,0.0862328 0.0275785 0.0301487 -0.67372 0.345215 -0.653397 -0.584794 -0.78962 0.185794 -0.451795 0.507276 0.733862
